product_id,store_id,brand_id,date,sales_product,MA7_P,LAG7_P,sales_brand,MA7_B,LAG7_B,sales_store,MA7_S,LAG7_S
0,0,0,2021-02-26,17,6.428571428571429,17.0,22,31.571428571428573,52.0,50,53.857142857142854,68.0
0,0,0,2021-02-27,11,6.428571428571429,7.0,24,27.285714285714285,23.0,37,51.285714285714285,39.0
0,0,0,2021-02-28,1,7.0,3.0,20,27.428571428571427,32.0,47,51.0,67.0
0,0,0,2021-03-01,9,6.714285714285714,1.0,38,25.714285714285715,28.0,65,48.142857142857146,57.0
0,0,0,2021-03-02,3,7.857142857142857,5.0,17,27.142857142857142,20.0,41,49.285714285714285,36.0
0,0,0,2021-03-03,13,7.571428571428571,9.0,22,26.714285714285715,39.0,43,50.0,60.0
0,0,0,2021-03-04,15,8.142857142857142,3.0,33,24.285714285714285,27.0,52,47.57142857142857,50.0
0,0,0,2021-03-05,14,9.857142857142858,17.0,48,25.142857142857142,22.0,57,47.857142857142854,50.0
0,0,0,2021-03-06,7,9.428571428571429,11.0,17,28.857142857142858,24.0,42,48.857142857142854,37.0
0,0,0,2021-03-07,13,8.857142857142858,1.0,19,27.857142857142858,20.0,31,49.57142857142857,47.0
0,0,0,2021-03-08,7,10.571428571428571,9.0,17,27.714285714285715,38.0,34,47.285714285714285,65.0
0,0,0,2021-03-09,15,10.285714285714286,3.0,35,24.714285714285715,17.0,49,42.857142857142854,41.0
0,0,0,2021-03-10,12,12.0,13.0,45,27.285714285714285,22.0,77,44.0,43.0
0,0,0,2021-03-11,17,11.857142857142858,15.0,43,30.571428571428573,33.0,45,48.857142857142854,52.0
0,0,0,2021-03-12,14,12.142857142857142,14.0,45,32.0,48.0,79,47.857142857142854,57.0
0,0,0,2021-03-13,12,12.142857142857142,7.0,25,31.571428571428573,17.0,37,51.0,42.0
0,0,0,2021-03-14,8,12.857142857142858,13.0,8,32.714285714285715,19.0,20,50.285714285714285,31.0
0,0,0,2021-03-15,14,12.142857142857142,7.0,48,31.142857142857142,17.0,62,48.714285714285715,34.0
0,0,0,2021-03-16,12,13.142857142857142,15.0,39,35.57142857142857,35.0,63,52.714285714285715,49.0
0,0,0,2021-03-17,0,12.714285714285714,12.0,10,36.142857142857146,45.0,34,54.714285714285715,77.0
0,0,0,2021-03-18,6,11.0,17.0,22,31.142857142857142,43.0,42,48.57142857142857,45.0
0,0,0,2021-03-19,8,9.428571428571429,14.0,19,28.142857142857142,45.0,25,48.142857142857146,79.0
0,0,0,2021-03-20,0,8.571428571428571,12.0,11,24.428571428571427,25.0,25,40.42857142857143,37.0
0,0,0,2021-03-21,11,6.857142857142857,8.0,18,22.428571428571427,8.0,42,38.714285714285715,20.0
0,0,0,2021-03-22,7,7.285714285714286,14.0,43,23.857142857142858,48.0,77,41.857142857142854,62.0
0,0,0,2021-03-23,10,6.285714285714286,12.0,36,23.142857142857142,39.0,49,44.0,63.0
0,0,0,2021-03-24,18,6.0,0.0,39,22.714285714285715,10.0,68,42.0,34.0
0,0,0,2021-03-25,16,8.571428571428571,6.0,27,26.857142857142858,22.0,50,46.857142857142854,42.0
0,0,0,2021-03-26,7,10.0,8.0,44,27.571428571428573,19.0,62,48.0,25.0
0,0,0,2021-03-27,2,9.857142857142858,0.0,8,31.142857142857142,11.0,25,53.285714285714285,25.0
0,0,0,2021-03-28,2,10.142857142857142,11.0,23,30.714285714285715,18.0,41,53.285714285714285,42.0
0,0,0,2021-03-29,0,8.857142857142858,7.0,22,31.428571428571427,43.0,42,53.142857142857146,77.0
0,0,0,2021-03-30,4,7.857142857142857,10.0,32,28.428571428571427,36.0,48,48.142857142857146,49.0
0,0,0,2021-03-31,9,7.0,18.0,33,27.857142857142858,39.0,54,48.0,68.0
0,0,0,2021-04-01,6,5.714285714285714,16.0,28,27.0,27.0,53,46.0,50.0
0,0,0,2021-04-02,8,4.285714285714286,7.0,20,27.142857142857142,44.0,50,46.42857142857143,62.0
0,0,0,2021-04-03,6,4.428571428571429,2.0,21,23.714285714285715,8.0,37,44.714285714285715,25.0
0,0,0,2021-04-04,8,5.0,2.0,33,25.571428571428573,23.0,54,46.42857142857143,41.0
0,0,0,2021-04-05,7,5.857142857142857,0.0,9,27.0,22.0,23,48.285714285714285,42.0
0,0,0,2021-04-06,11,6.857142857142857,4.0,28,25.142857142857142,32.0,47,45.57142857142857,48.0
0,0,0,2021-04-07,1,7.857142857142857,9.0,15,24.571428571428573,33.0,34,45.42857142857143,54.0
0,0,0,2021-04-08,0,6.714285714285714,6.0,33,22.0,28.0,52,42.57142857142857,53.0
0,0,0,2021-04-09,15,5.857142857142857,8.0,28,22.714285714285715,20.0,38,42.42857142857143,50.0
0,0,0,2021-04-10,4,6.857142857142857,6.0,26,23.857142857142858,21.0,30,40.714285714285715,37.0
0,0,0,2021-04-11,2,6.571428571428571,8.0,8,24.571428571428573,33.0,34,39.714285714285715,54.0
0,0,0,2021-04-12,11,5.714285714285714,7.0,24,21.0,9.0,36,36.857142857142854,23.0
0,0,0,2021-04-13,7,6.285714285714286,11.0,34,23.142857142857142,28.0,54,38.714285714285715,47.0
0,0,0,2021-04-14,2,5.714285714285714,1.0,22,24.0,15.0,24,39.714285714285715,34.0
0,0,0,2021-04-15,0,5.857142857142857,0.0,17,25.0,33.0,38,38.285714285714285,52.0
0,0,0,2021-04-16,2,5.857142857142857,15.0,17,22.714285714285715,28.0,47,36.285714285714285,38.0
0,0,0,2021-04-17,4,4.0,4.0,17,21.142857142857142,26.0,38,37.57142857142857,30.0
0,0,0,2021-04-18,14,4.0,2.0,18,19.857142857142858,8.0,37,38.714285714285715,34.0
0,0,0,2021-04-19,13,5.714285714285714,11.0,29,21.285714285714285,24.0,61,39.142857142857146,36.0
0,0,0,2021-04-20,2,6.0,7.0,19,22.0,34.0,29,42.714285714285715,54.0
0,0,0,2021-04-21,0,5.285714285714286,2.0,37,19.857142857142858,22.0,58,39.142857142857146,24.0
0,0,0,2021-04-22,4,5.0,0.0,30,22.0,17.0,49,44.0,38.0
0,0,0,2021-04-23,13,5.571428571428571,2.0,36,23.857142857142858,17.0,51,45.57142857142857,47.0
0,0,0,2021-04-24,6,7.142857142857143,4.0,22,26.571428571428573,17.0,47,46.142857142857146,38.0
0,0,0,2021-04-25,8,7.428571428571429,14.0,32,27.285714285714285,18.0,45,47.42857142857143,37.0
0,0,0,2021-04-26,14,6.571428571428571,13.0,30,29.285714285714285,29.0,43,48.57142857142857,61.0
0,0,0,2021-04-27,14,6.714285714285714,2.0,42,29.428571428571427,19.0,43,46.0,29.0
0,0,0,2021-04-28,9,8.428571428571429,0.0,34,32.714285714285715,37.0,68,48.0,58.0
0,0,0,2021-04-29,12,9.714285714285714,4.0,30,32.285714285714285,30.0,53,49.42857142857143,49.0
0,0,0,2021-04-30,18,10.857142857142858,13.0,33,32.285714285714285,36.0,49,50.0,51.0
0,0,0,2021-05-01,6,11.571428571428571,6.0,26,31.857142857142858,22.0,45,49.714285714285715,47.0
0,0,0,2021-05-02,16,11.571428571428571,8.0,31,32.42857142857143,32.0,47,49.42857142857143,45.0
0,0,0,2021-05-03,19,12.714285714285714,14.0,42,32.285714285714285,30.0,56,49.714285714285715,43.0
0,0,0,2021-05-04,3,13.428571428571429,14.0,30,34.0,42.0,40,51.57142857142857,43.0
0,0,0,2021-05-05,4,11.857142857142858,9.0,26,32.285714285714285,34.0,48,51.142857142857146,68.0
0,0,0,2021-05-06,6,11.142857142857142,12.0,14,31.142857142857142,30.0,39,48.285714285714285,53.0
0,0,0,2021-05-07,12,10.285714285714286,18.0,17,28.857142857142858,33.0,30,46.285714285714285,49.0
0,0,0,2021-05-08,14,9.428571428571429,6.0,39,26.571428571428573,26.0,50,43.57142857142857,45.0
0,0,0,2021-05-09,10,10.571428571428571,16.0,17,28.428571428571427,31.0,36,44.285714285714285,47.0
0,0,0,2021-05-10,3,9.714285714285714,19.0,10,26.428571428571427,42.0,37,42.714285714285715,56.0
0,0,0,2021-05-11,12,7.428571428571429,3.0,34,21.857142857142858,30.0,49,40.0,40.0
0,0,0,2021-05-12,6,8.714285714285714,4.0,41,22.428571428571427,26.0,61,41.285714285714285,48.0
0,0,0,2021-05-13,18,9.0,6.0,25,24.571428571428573,14.0,57,43.142857142857146,39.0
0,0,0,2021-05-14,1,10.714285714285714,12.0,11,26.142857142857142,17.0,42,45.714285714285715,30.0
0,0,0,2021-05-15,9,9.142857142857142,14.0,28,25.285714285714285,39.0,43,47.42857142857143,50.0
0,0,0,2021-05-16,12,8.428571428571429,10.0,44,23.714285714285715,17.0,73,46.42857142857143,36.0
0,0,0,2021-05-17,5,8.714285714285714,3.0,24,27.571428571428573,10.0,32,51.714285714285715,37.0
0,0,0,2021-05-18,11,9.0,12.0,24,29.571428571428573,34.0,45,51.0,49.0
0,0,0,2021-05-19,11,8.857142857142858,6.0,35,28.142857142857142,41.0,49,50.42857142857143,61.0
0,0,0,2021-05-20,19,9.571428571428571,18.0,33,27.285714285714285,25.0,69,48.714285714285715,57.0
0,0,0,2021-05-21,10,9.714285714285714,1.0,33,28.428571428571427,11.0,47,50.42857142857143,42.0
0,0,0,2021-05-22,6,11.0,9.0,22,31.571428571428573,28.0,30,51.142857142857146,43.0
0,0,0,2021-05-23,0,10.571428571428571,12.0,29,30.714285714285715,44.0,46,49.285714285714285,73.0
0,0,0,2021-05-24,0,8.857142857142858,5.0,15,28.571428571428573,24.0,45,45.42857142857143,32.0
0,0,0,2021-05-25,19,8.142857142857142,11.0,26,27.285714285714285,24.0,48,47.285714285714285,45.0
0,0,0,2021-05-26,12,9.285714285714286,11.0,29,27.571428571428573,35.0,53,47.714285714285715,49.0
0,0,0,2021-05-27,8,9.428571428571429,19.0,45,26.714285714285715,33.0,60,48.285714285714285,69.0
0,0,0,2021-05-28,2,7.857142857142857,10.0,6,28.428571428571427,33.0,26,47.0,47.0
0,0,0,2021-05-29,6,6.714285714285714,6.0,22,24.571428571428573,22.0,36,44.0,30.0
0,0,0,2021-05-30,5,6.714285714285714,0.0,23,24.571428571428573,29.0,29,44.857142857142854,46.0
0,1,0,2021-01-08,11,10.428571428571429,18.0,27,30.0,25.0,35,44.142857142857146,38.0
0,1,0,2021-01-09,16,9.428571428571429,14.0,41,30.285714285714285,43.0,52,43.714285714285715,62.0
0,1,0,2021-01-10,12,9.714285714285714,4.0,45,30.0,27.0,56,42.285714285714285,50.0
0,1,0,2021-01-11,19,10.857142857142858,9.0,44,32.57142857142857,18.0,59,43.142857142857146,27.0
0,1,0,2021-01-12,3,12.285714285714286,6.0,32,36.285714285714285,19.0,60,47.714285714285715,21.0
0,1,0,2021-01-13,9,11.857142857142858,16.0,27,38.142857142857146,38.0,38,53.285714285714285,63.0
0,1,0,2021-01-14,2,10.857142857142858,6.0,28,36.57142857142857,40.0,34,49.714285714285715,48.0
0,1,0,2021-01-15,8,10.285714285714286,11.0,30,34.857142857142854,27.0,58,47.714285714285715,35.0
0,1,0,2021-01-16,12,9.857142857142858,16.0,19,35.285714285714285,41.0,20,51.0,52.0
0,1,0,2021-01-17,17,9.285714285714286,12.0,37,32.142857142857146,45.0,65,46.42857142857143,56.0
0,1,0,2021-01-18,14,10.0,19.0,19,31.0,44.0,31,47.714285714285715,59.0
0,1,0,2021-01-19,3,9.285714285714286,3.0,14,27.428571428571427,32.0,22,43.714285714285715,60.0
0,1,0,2021-01-20,14,9.285714285714286,9.0,31,24.857142857142858,27.0,37,38.285714285714285,38.0
0,1,0,2021-01-21,1,10.0,2.0,15,25.428571428571427,28.0,43,38.142857142857146,34.0
0,1,0,2021-01-22,14,9.857142857142858,8.0,29,23.571428571428573,30.0,59,39.42857142857143,58.0
0,1,0,2021-01-23,7,10.714285714285714,12.0,24,23.428571428571427,19.0,39,39.57142857142857,20.0
0,1,0,2021-01-24,7,10.0,17.0,23,24.142857142857142,37.0,42,42.285714285714285,65.0
0,1,0,2021-01-25,16,8.571428571428571,14.0,39,22.142857142857142,19.0,57,39.0,31.0
0,1,0,2021-01-26,11,8.857142857142858,3.0,20,25.0,14.0,51,42.714285714285715,22.0
0,1,0,2021-01-27,18,10.0,14.0,38,25.857142857142858,31.0,46,46.857142857142854,37.0
0,1,0,2021-01-28,9,10.571428571428571,1.0,27,26.857142857142858,15.0,52,48.142857142857146,43.0
0,1,0,2021-01-29,8,11.714285714285714,14.0,38,28.571428571428573,29.0,69,49.42857142857143,59.0
0,1,0,2021-01-30,4,10.857142857142858,7.0,13,29.857142857142858,24.0,47,50.857142857142854,39.0
0,1,0,2021-01-31,5,10.428571428571429,7.0,30,28.285714285714285,23.0,43,52.0,42.0
0,1,0,2021-02-01,19,10.142857142857142,16.0,52,29.285714285714285,39.0,73,52.142857142857146,57.0
0,1,0,2021-02-02,1,10.571428571428571,11.0,21,31.142857142857142,20.0,45,54.42857142857143,51.0
0,1,0,2021-02-03,12,9.142857142857142,18.0,27,31.285714285714285,38.0,29,53.57142857142857,46.0
0,1,0,2021-02-04,5,8.285714285714286,9.0,27,29.714285714285715,27.0,52,51.142857142857146,52.0
0,1,0,2021-02-05,4,7.714285714285714,8.0,33,29.714285714285715,38.0,49,51.142857142857146,69.0
0,1,0,2021-02-06,0,7.142857142857143,4.0,10,29.0,13.0,35,48.285714285714285,47.0
0,1,0,2021-02-07,5,6.571428571428571,5.0,33,28.571428571428573,30.0,48,46.57142857142857,43.0
0,1,0,2021-02-08,5,6.571428571428571,19.0,34,29.0,52.0,63,47.285714285714285,73.0
0,1,0,2021-02-09,15,4.571428571428571,1.0,35,26.428571428571427,21.0,36,45.857142857142854,45.0
0,1,0,2021-02-10,3,6.571428571428571,12.0,27,28.428571428571427,27.0,32,44.57142857142857,29.0
0,1,0,2021-02-11,10,5.285714285714286,5.0,30,28.428571428571427,27.0,62,45.0,52.0
0,1,0,2021-02-12,8,6.0,4.0,28,28.857142857142858,33.0,47,46.42857142857143,49.0
0,1,0,2021-02-13,2,6.571428571428571,0.0,14,28.142857142857142,10.0,40,46.142857142857146,35.0
0,1,0,2021-02-14,18,6.857142857142857,5.0,34,28.714285714285715,33.0,44,46.857142857142854,48.0
0,1,0,2021-02-15,7,8.714285714285714,5.0,27,28.857142857142858,34.0,51,46.285714285714285,63.0
0,1,0,2021-02-16,4,9.0,15.0,36,27.857142857142858,35.0,45,44.57142857142857,36.0
0,1,0,2021-02-17,3,7.428571428571429,3.0,15,28.0,27.0,29,45.857142857142854,32.0
0,1,0,2021-02-18,5,7.428571428571429,10.0,25,26.285714285714285,30.0,46,45.42857142857143,62.0
0,1,0,2021-02-19,1,6.714285714285714,8.0,20,25.571428571428573,28.0,51,43.142857142857146,47.0
0,1,0,2021-02-20,19,5.714285714285714,2.0,25,24.428571428571427,14.0,38,43.714285714285715,40.0
0,1,0,2021-02-21,10,8.142857142857142,18.0,17,26.0,34.0,24,43.42857142857143,44.0
0,1,0,2021-02-22,3,7.0,7.0,14,23.571428571428573,27.0,24,40.57142857142857,51.0
0,1,0,2021-02-23,14,6.428571428571429,4.0,38,21.714285714285715,36.0,52,36.714285714285715,45.0
0,1,0,2021-02-24,5,7.857142857142857,3.0,25,22.0,15.0,30,37.714285714285715,29.0
0,1,0,2021-02-25,16,8.142857142857142,5.0,37,23.428571428571427,25.0,58,37.857142857142854,46.0
0,1,0,2021-02-26,5,9.714285714285714,1.0,22,25.142857142857142,20.0,36,39.57142857142857,51.0
0,1,0,2021-02-27,18,10.285714285714286,19.0,44,25.428571428571427,25.0,81,37.42857142857143,38.0
0,1,0,2021-02-28,1,10.142857142857142,10.0,24,28.142857142857142,17.0,44,43.57142857142857,24.0
0,1,0,2021-03-01,14,8.857142857142858,3.0,34,29.142857142857142,14.0,59,46.42857142857143,24.0
0,1,0,2021-03-02,10,10.428571428571429,14.0,22,32.0,38.0,41,51.42857142857143,52.0
0,1,0,2021-03-03,7,9.857142857142858,5.0,38,29.714285714285715,25.0,57,49.857142857142854,30.0
0,1,0,2021-03-04,18,10.142857142857142,16.0,25,31.571428571428573,37.0,58,53.714285714285715,58.0
0,1,0,2021-03-05,12,10.428571428571429,5.0,37,29.857142857142858,22.0,57,53.714285714285715,36.0
0,1,0,2021-03-06,11,11.428571428571429,18.0,34,32.0,44.0,53,56.714285714285715,81.0
0,1,0,2021-03-07,4,10.428571428571429,1.0,24,30.571428571428573,24.0,53,52.714285714285715,44.0
0,1,0,2021-03-08,5,10.857142857142858,14.0,19,30.571428571428573,34.0,44,54.0,59.0
0,1,0,2021-03-09,3,9.571428571428571,10.0,19,28.428571428571427,22.0,38,51.857142857142854,41.0
0,1,0,2021-03-10,18,8.571428571428571,7.0,23,28.0,38.0,36,51.42857142857143,57.0
0,1,0,2021-03-11,19,10.142857142857142,18.0,32,25.857142857142858,25.0,34,48.42857142857143,58.0
0,1,0,2021-03-12,0,10.285714285714286,12.0,5,26.857142857142858,37.0,29,45.0,57.0
0,1,0,2021-03-13,19,8.571428571428571,11.0,38,22.285714285714285,34.0,57,41.0,53.0
0,1,0,2021-03-14,16,9.714285714285714,4.0,37,22.857142857142858,24.0,61,41.57142857142857,53.0
0,1,0,2021-03-15,11,11.428571428571429,5.0,44,24.714285714285715,19.0,62,42.714285714285715,44.0
0,1,0,2021-03-16,14,12.285714285714286,3.0,24,28.285714285714285,19.0,53,45.285714285714285,38.0
0,1,0,2021-03-17,0,13.857142857142858,18.0,24,29.0,23.0,34,47.42857142857143,36.0
0,1,0,2021-03-18,13,11.285714285714286,19.0,39,29.142857142857142,32.0,52,47.142857142857146,34.0
0,1,0,2021-03-19,5,10.428571428571429,0.0,31,30.142857142857142,5.0,44,49.714285714285715,29.0
0,1,0,2021-03-20,4,11.142857142857142,19.0,28,33.857142857142854,38.0,34,51.857142857142854,57.0
0,1,0,2021-03-21,10,9.0,16.0,31,32.42857142857143,37.0,56,48.57142857142857,61.0
0,1,0,2021-03-22,3,8.142857142857142,11.0,18,31.571428571428573,44.0,28,47.857142857142854,62.0
0,1,0,2021-03-23,12,7.0,14.0,36,27.857142857142858,24.0,71,43.0,53.0
0,1,0,2021-03-24,10,6.714285714285714,0.0,28,29.571428571428573,24.0,43,45.57142857142857,34.0
0,1,0,2021-03-25,2,8.142857142857142,13.0,24,30.142857142857142,39.0,36,46.857142857142854,52.0
0,1,0,2021-03-26,0,6.571428571428571,5.0,9,28.0,31.0,25,44.57142857142857,44.0
0,1,0,2021-03-27,5,5.857142857142857,4.0,24,24.857142857142858,28.0,30,41.857142857142854,34.0
0,1,0,2021-03-28,17,6.0,10.0,39,24.285714285714285,31.0,54,41.285714285714285,56.0
0,1,0,2021-03-29,9,7.0,3.0,16,25.428571428571427,18.0,36,41.0,28.0
0,1,0,2021-03-30,4,7.857142857142857,12.0,34,25.142857142857142,36.0,41,42.142857142857146,71.0
0,1,0,2021-03-31,9,6.714285714285714,10.0,25,24.857142857142858,28.0,49,37.857142857142854,43.0
0,1,0,2021-04-01,11,6.571428571428571,2.0,31,24.428571428571427,24.0,45,38.714285714285715,36.0
0,1,0,2021-04-02,1,7.857142857142857,0.0,22,25.428571428571427,9.0,48,40.0,25.0
0,1,0,2021-04-03,12,8.0,5.0,38,27.285714285714285,24.0,46,43.285714285714285,30.0
0,1,0,2021-04-04,7,9.0,17.0,29,29.285714285714285,39.0,52,45.57142857142857,54.0
0,1,0,2021-04-05,1,7.571428571428571,9.0,26,27.857142857142858,16.0,38,45.285714285714285,36.0
0,1,0,2021-04-06,19,6.428571428571429,4.0,25,29.285714285714285,34.0,52,45.57142857142857,41.0
0,1,0,2021-04-07,0,8.571428571428571,9.0,34,28.0,25.0,55,47.142857142857146,49.0
0,1,0,2021-04-08,4,7.285714285714286,11.0,14,29.285714285714285,31.0,20,48.0,45.0
0,1,0,2021-04-09,8,6.285714285714286,1.0,26,26.857142857142858,22.0,52,44.42857142857143,48.0
0,1,0,2021-04-10,16,7.285714285714286,12.0,31,27.428571428571427,38.0,60,45.0,46.0
0,1,0,2021-04-11,8,7.857142857142857,7.0,22,26.428571428571427,29.0,51,47.0,52.0
0,1,0,2021-04-12,10,8.0,1.0,41,25.428571428571427,26.0,68,46.857142857142854,38.0
0,1,0,2021-04-13,14,9.285714285714286,19.0,31,27.571428571428573,25.0,43,51.142857142857146,52.0
0,1,0,2021-04-14,5,8.571428571428571,0.0,24,28.428571428571427,34.0,37,49.857142857142854,55.0
0,1,0,2021-04-15,2,9.285714285714286,4.0,23,27.0,14.0,25,47.285714285714285,20.0
0,1,0,2021-04-16,16,9.0,8.0,31,28.285714285714285,26.0,68,48.0,52.0
0,1,0,2021-04-17,4,10.142857142857142,16.0,26,29.0,31.0,40,50.285714285714285,60.0
0,1,0,2021-04-18,11,8.428571428571429,8.0,27,28.285714285714285,22.0,51,47.42857142857143,51.0
0,1,0,2021-04-19,17,8.857142857142858,10.0,41,29.0,41.0,61,47.42857142857143,68.0
0,1,0,2021-04-20,13,9.857142857142858,14.0,24,29.0,31.0,31,46.42857142857143,43.0
0,1,0,2021-04-21,10,9.714285714285714,5.0,23,28.0,24.0,38,44.714285714285715,37.0
0,1,0,2021-04-22,8,10.428571428571429,2.0,34,27.857142857142858,23.0,51,44.857142857142854,25.0
0,1,0,2021-04-23,1,11.285714285714286,16.0,23,29.428571428571427,31.0,53,48.57142857142857,68.0
0,1,0,2021-04-24,11,9.142857142857142,4.0,29,28.285714285714285,26.0,53,46.42857142857143,40.0
0,1,0,2021-04-25,2,10.142857142857142,11.0,24,28.714285714285715,27.0,41,48.285714285714285,51.0
0,1,0,2021-04-26,2,8.857142857142858,17.0,27,28.285714285714285,41.0,30,46.857142857142854,61.0
0,1,0,2021-04-27,0,6.714285714285714,13.0,19,26.285714285714285,24.0,33,42.42857142857143,31.0
0,1,0,2021-04-28,7,4.857142857142857,10.0,33,25.571428571428573,23.0,48,42.714285714285715,38.0
0,1,0,2021-04-29,7,4.428571428571429,8.0,34,27.0,34.0,41,44.142857142857146,51.0
0,1,0,2021-04-30,10,4.285714285714286,1.0,44,27.0,23.0,60,42.714285714285715,53.0
0,1,0,2021-05-01,8,5.571428571428571,11.0,39,30.0,29.0,44,43.714285714285715,53.0
0,1,0,2021-05-02,4,5.142857142857143,2.0,24,31.428571428571427,24.0,50,42.42857142857143,41.0
0,1,0,2021-05-03,13,5.428571428571429,2.0,38,31.428571428571427,27.0,65,43.714285714285715,30.0
0,1,0,2021-05-04,2,7.0,0.0,18,33.0,19.0,42,48.714285714285715,33.0
